minirocket, all, 0.7743307207593086, 0.7386082738678234
minirocket, accel, 0.8126350460227372, 0.767711394058113
inception, all, 0.6896373751399897, 0.7338043934517979
inception, accel, 0.7975257090827842, 0.7675714752110443
